position_z
0.24543798132445965
0.24543798841705555
0.24543800419441664
0.24543800877566757
0.24543802952031646
0.24543803122301366
0.24543804046541612
0.24543805172319527
0.24543807999967032
0.24543811522593112
0.24543812507341545
0.24543814492179178
0.24543814653478996
0.24543814436389155
0.24543814009423054
0.24543814471118447
0.24543817233182824
0.24543820173682046
0.24543823814634275
0.24543827597511253
0.24543826124511298
0.24543826020547144
0.24543822733582876
0.24543817705870669
0.24543817041156146
0.24543816029901405
0.24543815514005318
0.24543815623991933
0.24543813939143344
0.24543813010930793
0.24543813409931592
0.24543813558717853
0.24543814684989612
0.2454381749748703
0.2454382065994124
0.24543823006368032
0.2454382487593238
0.2454382893592415
0.2454383123740252
0.2454383468127544
0.24543839065572143
0.24543843512662056
0.245438476664479
0.2454385001784215
0.24543853388392395
0.24543856107526735
0.2454385928645063
0.24543862591070487
0.2454386491501956
0.2454387180641131
0.24543876081946708
0.24543876563017503
0.24543877665605734
0.24543877330550512
0.24543880175544575
0.24543881546875956
0.24543883215691142
0.24543883103624797
0.2454388289878508
0.24543884233840824
0.24543887065614156
0.24543886039758112
0.24543885326322817
0.245438856527799
0.24543887076407833
0.24543887214750693
0.2454389011898533
0.24543893837675596
0.2454389692615871
0.24543897722001778
0.24543899275979136
0.24543900174332928
0.24543900214730574
0.24543901710278515
0.24543901674850233
0.24543902258479894
0.24543902051638122
0.24543902484556268
0.2454390118249058
0.24543901592596423
0.24543901885017094
0.24543902841456117
0.24543903039355985
0.2454390272170195
0.24543902565963777
0.24543903960168073
0.24543905556003276
0.24543906128345944
0.24543906189163683
0.2454390726683267
0.24543909350032994
0.2454391213862938
0.24543914132951694
0.2454391546662662
0.2454391424523557
0.24543914187989024
0.24543914942758832
0.24543915023325397
0.24543915272536493
0.24543915107854053
0.24543916400737864
0.24543914242015014
0.24543914617636448
0.2454391510698028
0.24543915229473995
0.24543915869338628
0.2454391527592797
0.24543915057287102
0.24543916329731952
0.24543914816487145
0.24543914850096216
0.24543915030251884
0.2454391484947866
0.24543916337096283
0.2454391921561878
0.2454392210786558
0.24543925832328517
0.24543928141239219
0.24543931074823555
0.24543933997562367
0.24543936964563934
0.24543940097315442
0.24543942485996006
0.245439457946101
0.245439479322893
0.24543951602367609
0.2454395457046195
0.2454395822430424
0.2454396054784614
0.24543963508749972
0.24543964246768818
0.24543964785941752
0.2454396486988245
0.24543965065292644
0.24543965949993224
0.2454396694837157
0.24543966829330766
0.24543967052801507
0.2454396864291144
0.2454397055228345
0.24543972436710898
0.24543973870199332
0.24543973089281335
0.24543974950067077
0.24543977664204514
0.24543980300680185
0.24543983306785527
0.2454398383674472
0.24543986320214561
0.24543987740895762
0.2454398813018439
0.24543988638602987
0.24543989629619994
0.2454399016559382
0.2454399136278559
0.2454399340459647
0.24543994622900206
0.24543994176062672
0.24543994670925623
0.24543996016604896
0.2454399617737142
0.24543997360362707
0.24543994950224723
0.2454399130561019
0.24543989574144603
0.2454398885064506
0.24543988307585973
0.24543987489729213
0.2454398703665454
0.24543984513422817
0.24543984436438082
0.2454398386930962
0.2454398282688246
0.24543981942085746
0.24543982051675917
0.2454398038163772
0.24543980889140798
0.24543980546091265
0.24543981542730825
0.24543983559724353
0.24543984314145784
0.24543983933403563
0.24543985543448155
0.24543986581410254
0.24543987499307107
0.2454398892865659
0.24543989694101853
0.24543991682786614
0.2454399273530819
0.24543994569320338
0.24543996887221037
0.24543999536467587
0.24544001824203376
0.24544001812924027
0.2454400250413093
0.2454400543386489
0.24544006090795856
0.24544006330585894
0.24544007962523867
0.24544009356656288
0.24544007927707234
0.24544006845623406
0.24544006061259172
0.24544006172094196
0.24544007363889225
